"observed_on","user_login","quality_grade","num_identification_agreements","num_identification_disagreements","captive_cultivated","place_guess","latitude","longitude","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id"
"579","2017-02-25","ehjalmarson","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Song Sparrow","Melospiza melodia","Song Sparrow","Aves",9100
"580","2017-02-25","ehjalmarson","research",2,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Great-tailed Grackle","Quiscalus mexicanus","Great-tailed Grackle","Aves",9607
"581","2017-04-30","ehjalmarson","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Chipping Sparrow","Spizella passerina","Chipping Sparrow","Aves",9135
"582","2017-04-30","ehjalmarson","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Eastern Kingbird","Tyrannus tyrannus","Eastern Kingbird","Aves",16782
"583","2017-11-21","leelerner","research",1,0,"false","9000 Broadway Ext, Oklahoma City, OK, US",35.5610897625,-97.5098937192,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"584","2017-11-21","leelerner","research",2,0,"false","8618 9296 Broadway Ext, Oklahoma City, OK, US",35.5599970138,-97.5125750062,"Bernache du Canada","Branta canadensis","Canada Goose","Aves",7089
"585","2017-07-15","ehjalmarson","research",2,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5113040095,-97.6650667191,"Little Blue Heron","Egretta caerulea","Little Blue Heron","Aves",4937
"586","2017-07-15","ehjalmarson","research",1,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5113040095,-97.6650667191,"Yellow-crowned Night Heron","Nyctanassa violacea","Yellow-crowned Night Heron","Aves",4999
"587","2017-12-10","nerdywithnature","research",7,0,"false","Oklahoma, US",35.7238501209,-97.3086102438,"Harfang des neiges","Bubo scandiacus","Snowy Owl","Aves",144594
"588","2017-10-12","damotmot","research",1,0,"false","Will Rogers World Airport, Oklahoma City, OK, US",35.395625,-97.5961383333,"Vesper Sparrow","Pooecetes gramineus","Vesper Sparrow","Aves",10168
"589","2017-12-24","shaunmichael","research",1,0,"false","6100 NW Grand Blvd, Oklahoma City, OK 73118, USA",35.53465221,-97.53090875,"Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956
"590","2017-12-24","shaunmichael","research",1,0,"false","6100 NW Grand Blvd, Oklahoma City, OK 73118, USA",35.53472273,-97.53092806,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"591","2017-12-25","j_harrell_johnson","research",3,0,"false","Oklahoma, US",35.4896445809,-97.4258028462,"American Goldfinch","Spinus tristis","American Goldfinch","Aves",145310
"592","2017-12-25","j_harrell_johnson","research",2,0,"false","Oklahoma, US",35.5136907288,-97.5982666909,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"593","2016-07-21","j_harrell_johnson","research",1,0,"false","Oklahoma, US",35.4261768994,-97.4250197994,"Painted Bunting","Passerina ciris","Painted Bunting","Aves",10224
"594","2017-12-29","shaunmichael","research",1,0,"false","4301-4399 SW 5th St, Oklahoma City, OK 73108, USA",35.45835554,-97.59717733,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"595","2018-01-05","barry25","research",1,0,"false","5100-5250 N Martin Luther King Ave, Oklahoma City, OK 73111, USA",35.5230560303,-97.4763870239,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"596","2018-01-06","barry25","research",3,0,"false","2100 NE 52nd St, Oklahoma City, OK 73111, USA",35.5233345032,-97.4752807617,"Northern Cardinal","Cardinalis cardinalis","Northern Cardinal","Aves",9083
"597","2018-01-06","barry25","research",3,0,"false","2101 NE 50th St, Oklahoma City, OK 73111, USA",35.5227775574,-97.4747238159,"American Goldfinch","Spinus tristis","American Goldfinch","Aves",145310
"598","2018-01-06","barry25","research",2,0,"false","2100 NE 52nd St, Oklahoma City, OK 73111, USA",35.5233345032,-97.4752807617,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"599","2018-01-10","j_harrell_johnson","research",1,0,"false","Oklahoma, US",35.4261301501,-97.5376462967,"White-crowned Sparrow","Zonotrichia leucophrys","White-crowned Sparrow","Aves",9176
"600","2018-01-10","j_harrell_johnson","research",1,0,"false","Oklahoma, US",35.567809447,-97.5826861657," ","Dryobates pubescens","Downy Woodpecker","Aves",792988
"601","2018-01-06","j_harrell_johnson","research",1,0,"false","Oklahoma, US",35.4127444626,-97.494603446,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"602","2018-01-11","j_harrell_johnson","research",4,0,"false","Oklahoma, US",35.5181101758,-97.5263936864,"Cedar Waxwing","Bombycilla cedrorum","Cedar Waxwing","Aves",7428
"603","2018-01-12","clpepper82","research",4,0,"false","2617 Ashe Wood Dr, Edmond, OK, US",35.6842783333,-97.4460966667,"Greater Roadrunner","Geococcyx californianus","Greater Roadrunner","Aves",1986
"604","2018-01-19","taycampbell10","research",1,0,"false","800 NE 13th St, Oklahoma City, OK, US",35.4807434382,-97.495706473,"American Crow","Corvus brachyrhynchos","American Crow","Aves",8021
"605","2017-06-19","timidlittleturtle","research",2,0,"false","3840 E 2nd St, Edmond, OK 73034, USA",35.6519817718,-97.4306254688,"Northern Mockingbird","Mimus polyglottos","Northern Mockingbird","Aves",14886
"606","2017-10-01","ehjalmarson","research",2,0,"false","NW Oklahoma City Sludge Lagoon, Oklahoma City, OK 73120, USA",35.5926877,-97.5914311,"Ring-billed Gull","Larus delawarensis","Ring-billed Gull","Aves",4364
"607","2018-01-23","amandakgibson","research",2,0,"false","1028-1032 NE 28th St, Oklahoma City, OK 73111, USA",35.4985349352,-97.4929849058,"Black-crowned Night Heron","Nycticorax nycticorax","Black-crowned Night Heron","Aves",4981
"608","2017-11-12","jlzachary1","research",2,0,"false","Edmond, OK, USA",35.6429556614,-97.4972811341,"Carolina Wren","Thryothorus ludovicianus","Carolina Wren","Aves",7513
"609","2017-12-10","ehjalmarson","research",3,0,"false","Arcadia Lake, Edmond, OK, USA",35.6499035733,-97.3655605361,"Harfang des neiges","Bubo scandiacus","Snowy Owl","Aves",144594
"610","2018-01-30","j_harrell_johnson","research",3,0,"false","Oklahoma, US",35.4587309523,-97.4050208405,"Red-shouldered Hawk","Buteo lineatus","Red-shouldered Hawk","Aves",5206
"611","2018-01-23","ospreyeagle","research",1,0,"false","1777 2099 E 9th St, Edmond, OK, US",35.645925,-97.453645,"Tufted Titmouse","Baeolophus bicolor","Tufted Titmouse","Aves",13632
"612","2018-01-23","ospreyeagle","research",1,0,"false","1777 2099 E 9th St, Edmond, OK, US",35.645925,-97.453645,"Carolina Chickadee","Poecile carolinensis","Carolina Chickadee","Aves",144814
"613","2018-01-23","ospreyeagle","research",1,0,"false","1777 2099 E 9th St, Edmond, OK, US",35.6459366667,-97.4536283333,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"614","2018-01-23","ospreyeagle","research",1,0,"false","1777 2099 E 9th St, Edmond, OK, US",35.645845,-97.453675,"Tufted Titmouse","Baeolophus bicolor","Tufted Titmouse","Aves",13632
"615","2017-10-01","ehjalmarson","research",1,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5777891334,-97.5809955594,"American Herring Gull","Larus smithsonianus","American Herring Gull","Aves",1578489
"616","2017-10-29","ehjalmarson","research",2,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.5777891334,-97.5809955594,"American White Pelican","Pelecanus erythrorhynchos","American White Pelican","Aves",4334
"617","2017-10-29","ehjalmarson","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Forster's Tern","Sterna forsteri","Forster's Tern","Aves",4457
"618","2017-11-10","ehjalmarson","research",2,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Black Scoter","Melanitta americana","Black Scoter","Aves",144220
"619","2017-11-10","ehjalmarson","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Horned Grebe","Podiceps auritus","Horned Grebe","Aves",4209
"620","2017-10-01","ehjalmarson","research",1,0,"false","5000 W Memorial Rd, Oklahoma City, OK 73142, USA",35.6058106,-97.6084184,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"621","2017-10-29","ehjalmarson","research",2,0,"false","Northwest Oklahoma City, Oklahoma City, OK, USA",35.5918193869,-97.5896215448,"Song Sparrow","Melospiza melodia","Song Sparrow","Aves",9100
"622","2017-10-01","ehjalmarson","research",2,1,"false","Northwest Oklahoma City, Oklahoma City, OK, USA",35.5918193869,-97.5896215448,"Astur cooperii","Astur cooperii","Cooper's Hawk","Aves",1579017
"623","2017-10-01","ehjalmarson","research",2,0,"false","Northwest Oklahoma City, Oklahoma City, OK, USA",35.5918193869,-97.5896215448,"Killdeer","Charadrius vociferus","Killdeer","Aves",4793
"624","2015-04-04","ehjalmarson","research",3,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5723968,-97.5951577,"Franklin's Gull","Leucophaeus pipixcan","Franklin's Gull","Aves",144515
"625","2018-01-29","j_harrell_johnson","research",1,0,"false","Oklahoma, US",35.4683817123,-97.5589696539,"Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744
"626","2018-01-11","j_harrell_johnson","research",2,0,"false","Oklahoma, US",35.5160824797,-97.4662005119,"Carolina Wren","Thryothorus ludovicianus","Carolina Wren","Aves",7513
"627","2018-02-11","mpncnaturalist","research",1,0,"false","5256 5298 W Memorial Rd, Oklahoma City, OK, US",35.6090899271,-97.6122472689,"Northern Cardinal","Cardinalis cardinalis","Northern Cardinal","Aves",9083
"628","2018-02-10","martinpark2","research",3,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6042345458,-97.608307694,"Northern Shoveler","Spatula clypeata","Northern Shoveler","Aves",558438
"629","2018-02-14","mpncnaturalist","research",2,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6072607626,-97.6084449242,"Canada Goose","Branta canadensis","Canada Goose","Aves",7089
"630","2018-02-08","dhalter","research",1,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5619493591,-97.6127614974,"American Crow","Corvus brachyrhynchos","American Crow","Aves",8021
"631","2018-02-08","dhalter","research",2,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5601863301,-97.6111629008,"American Wigeon","Mareca americana","American Wigeon","Aves",485176
"632","2018-02-08","dhalter","research",2,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.548585592,-97.5938229558,"Bufflehead","Bucephala albeola","Bufflehead","Aves",6993
"633","2018-02-16","mpncnaturalist","research",3,0,"false","12912 Castlerock Ct, Oklahoma City, OK, US",35.6016281757,-97.6088698825,"Barred Owl","Strix varia","Barred Owl","Aves",19893
"634","2018-02-16","mpncnaturalist","research",4,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6056447723,-97.6102879921,"Barred Owl","Strix varia","Barred Owl","Aves",19893
"635","2018-02-17","mpncnaturalist","research",3,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.604270389,-97.6087981165,"Red-tailed Hawk","Buteo jamaicensis","Red-tailed Hawk","Aves",5212
"636","2018-02-15","amandakgibson","research",3,0,"false","14945 SE 15th St, Choctaw, OK 73020, USA",35.4501808123,-97.2657582164,"Northern Flicker","Colaptes auratus","Northern Flicker","Aves",18236
"637","2018-02-18","arrowheadspiketail58","research",3,0,"false","Lake Hefner, Oklahoma County OK",35.556851,-97.602443,"Belted Kingfisher","Megaceryle alcyon","Belted Kingfisher","Aves",2548
"638","2018-02-22","john129","research",1,0,"false","N Flynn Ave, Oklahoma City, OK, US",35.4887616667,-97.5511633333,"Red-bellied Woodpecker","Melanerpes carolinus","Red-bellied Woodpecker","Aves",18205
"639","2017-08-08","mpncnaturalist","research",4,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6050348928,-97.6087659687,"Blue Jay","Cyanocitta cristata","Blue Jay","Aves",8229
"640","2018-02-08","dhalter","research",1,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5608221595,-97.6008996984,"Common Loon","Gavia immer","Common Loon","Aves",4626
"641","2018-02-08","dhalter","research",4,1,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5476694546,-97.5910570622,"Lesser Scaup","Aythya affinis","Lesser Scaup","Aves",7054
"642","2018-02-08","dhalter","research",3,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.56251,-97.613164,"Red-breasted Merganser","Mergus serrator","Red-breasted Merganser","Aves",6996
"643","2018-02-08","dhalter","research",2,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5563542265,-97.61148262,"Green-winged Teal","Anas crecca","Green-winged Teal","Aves",6937
"644","2018-02-08","dhalter","research",1,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5636948943,-97.6143493653,"Horned Grebe","Podiceps auritus","Horned Grebe","Aves",4209
"645","2018-02-08","dhalter","research",2,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5486296747,-97.5926771164,"Lesser Scaup","Aythya affinis","Lesser Scaup","Aves",7054
"646","2018-02-08","dhalter","research",4,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5600890132,-97.610898971,"Northern Pintail","Anas acuta","Northern Pintail","Aves",6933
"647","2018-02-08","dhalter","research",4,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5600990504,-97.6108946799,"Northern Pintail","Anas acuta","Northern Pintail","Aves",6933
"648","2018-02-08","dhalter","research",1,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.5477395074,-97.5909347534,"Ring-billed Gull","Larus delawarensis","Ring-billed Gull","Aves",4364
"649","2018-02-08","dhalter","research",2,0,"false","Lake Hefner, Oklahoma City, Oklahoma City, OK, USA",35.54773056,-97.5909497737,"Greater Scaup","Aythya marila","Greater Scaup","Aves",7047
"650","2018-03-08","jr12345678","research",3,0,"false","Oklahoma City, OK 73112, USA",35.5039518,-97.5802524,"Canada Goose","Branta canadensis","Canada Goose","Aves",7089
"651","2018-03-10","zdufran","research",2,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5630582148,-97.6161003124,"Red-necked Grebe","Podiceps grisegena","Red-necked Grebe","Aves",4224
"652","2018-03-10","zdufran","research",2,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5516416358,-97.5957584381,"Lesser Scaup","Aythya affinis","Lesser Scaup","Aves",7054
"653","2018-03-10","zdufran","research",3,1,"false","Lake Hefner, Oklahoma City, OK, USA",35.5498609218,-97.6116371155,"Astur cooperii","Astur cooperii","Cooper's Hawk","Aves",1579017
"654","2018-03-10","zdufran","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5630582148,-97.6161003124,"Horned Grebe","Podiceps auritus","Horned Grebe","Aves",4209
"655","2018-03-10","zdufran","research",1,0,"false","Lake Hefner, Oklahoma City, OK, USA",35.5630582148,-97.6161003124,"Red-breasted Merganser","Mergus serrator","Red-breasted Merganser","Aves",6996
"656","2018-03-10","mpncnaturalist","research",3,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6064017862,-97.6096079406,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"657","2018-03-10","mpncnaturalist","research",1,0,"false","Martin Park Nature Center, Oklahoma City, OK, US",35.6070556166,-97.6090564114,"Double-crested Cormorant","Nannopterum auritum","Double-crested Cormorant","Aves",1454382
"658","2018-03-10","jamiebuck","research",2,0,"false","5000 W Memorial Rd, Oklahoma City, OK 73142, USA",35.60745735,-97.60895708,"Double-crested Cormorant","Nannopterum auritum","Double-crested Cormorant","Aves",1454382
"659","2018-03-12","don27","research",2,0,"false","Choctaw, OK 73020, Oklahoma City, OK, US",35.3906905456,-97.2628237002,"Red-shouldered Hawk","Buteo lineatus","Red-shouldered Hawk","Aves",5206
"660","2018-03-09","tledet13","research",3,1,"false","5316 5352 NW 132nd St, Oklahoma City, OK, US",35.6059072787,-97.612991771,"House Finch","Haemorhous mexicanus","House Finch","Aves",199840
"661","2018-03-15","jamiebuck","research",1,0,"false","2704-2708 Rolling Hill Terrace, Edmond, OK 73012, USA",35.65071468,-97.51939263,"American Crow","Corvus brachyrhynchos","American Crow","Aves",8021
"662","2018-03-15","jamiebuck","research",1,0,"false","1023-1103 Countrywood Ln, Edmond, OK 73012, USA",35.64502972,-97.51937926,"European Starling","Sturnus vulgaris","European Starling","Aves",14850
"663","2014-06-19","salticidude","research",1,0,"false","Midwest City, OK, USA",35.46378275,-97.3800093401,"Great Blue Heron","Ardea herodias","Great Blue Heron","Aves",4956
"664","2014-03-12","salticidude","research",2,0,"false","Midwest City, OK, USA",35.480765808,-97.3815717269,"Eastern Bluebird","Sialia sialis","Eastern Bluebird","Aves",12942
"665","2014-03-29","salticidude","research",3,0,"false","Edmond, OK, USA",35.6234505665,-97.3851337004,"Mallard","Anas platyrhynchos","Mallard","Aves",6930
"666","2016-04-04","salticidude","research",1,0,"false","Central Oklahoma City, Oklahoma City, OK, USA",35.4363447853,-97.463008957,"Brown Thrasher","Toxostoma rufum","Brown Thrasher","Aves",14898
"667","2016-04-15","salticidude","research",1,0,"false","Midwest City, OK, USA",35.4645118705,-97.3805967439,"Yellow-crowned Night-Heron","Nyctanassa violacea","Yellow-crowned Night Heron","Aves",4999
"668","2016-04-28","salticidude","research",4,0,"false","Edmond, OK, USA",35.6265575725,-97.38552019,"Red-headed Woodpecker","Melanerpes erythrocephalus","Red-headed Woodpecker","Aves",18204
